gID	name	genename	chr	strand	start	stop
9721	CG31688	CG31688	chr2L	+	20429115	20443945
9726	CG6511	CG6511	chr3L	+	8714640	8719212
9734	CG17912	CG17912	chr2L	+	16743406	16745565
9736	CG2162	CG2162	chr3L	+	3035198	3040469
9740	Past1	CG6148	chr3R	+	8523633	8529871
9746	Idh	CG7176	chr3L	-	8349503	8353998
9756	CG11447	CG11447	chr3R	+	15687364	15688322
9758	Uba2	CG7528	chr3L	-	8118423	8120915
9770	CG5707	CG5707	chr3L	-	2189158	2192180
9771	CG17618	CG17618	chr3R	+	18552691	18558080
9778	CG30077	CG30077	chr2R	+	10488783	10489515
9779	CG3209	CG3209	chr2R	+	19956549	19960987
9788	CG7747	CG7747	chr2R	-	12179765	12181631
9790	CG32452	CG32452	chr3L	+	22710879	22712846
9791	CG32100	CG32100	chr3L	+	12260644	12262300
9794	14-3-3zeta	CG17870	chr2R	+	5987194	5988551
9816	vlc	CG8390	chr2R	+	1589668	1592944
9818	CG8468	CG8468	chr2R	+	10107405	10118131
9822	HSPC300	CG30173	chr2R	-	19915474	19916265
9831	CG30390	CG30390	chr2R	-	17179744	17180946
9834	CG5742	CG5742	chr2R	-	14035969	14038914
9838	Pi3K92E	CG4141	chr3R	-	16454694	16460452
9840	CG8090	CG8090	chr2R	-	11086570	11088690
9842	CdsA	CG7962	chr3L	+	8121216	8124775
9845	Marf	CG3869	chrX	+	6259976	6264960
9847	CG6195	CG6195	chr3R	-	15472652	15474128
9853	Roc2	CG8998	chr2R	-	7540261	7566832
9862	CG14057	CG14057	chr3L	-	17037501	17038131
9863	JhI-26	CG3767	chr2R	+	12176795	12178835
9870	CG42353	CG42353	chrX	-	15987103	15998973
9874	CG31111	CG31111	chr3R	-	20880796	20881896
9875	CG12107	CG12107	chr2R	+	3562032	3562867
9877	HLHmbeta	CG14548	chr3R	-	21830648	21831745
9878	CG14882	CG14882	chr3R	+	12268963	12270534
9882	CG33494	CG33494	chr3R	-	21319281	21320955
9891	Spn6	CG10913	chr2R	+	14013855	14015715
9892	CG6144	CG6144	chr2L	+	10488869	10490463
9914	CG9065	CG9065	chrX	-	14978054	14978717
9915	koko	CG31232	chr3R	+	14225442	14226073
9922	zip	CG15792	chr2R	-	20878469	20898957
9923	CG2765	CG2765	chr2R	-	20847362	20852596
9930	CG8594	CG8594	chr2R	+	8459575	8462813
9935	Men	CG10120	chr3R	-	8538819	8546504
9939	CG7207	CG7207	chr3L	-	8275621	8282948
9954	CG33275	CG33275	chr3L	+	7598140	7632681
9970	CG6330	CG6330	chr3R	-	22775845	22778973
9971	CG6330	CG6330	chr3R	-	22778973	22784209
9977	mfrn	CG4963	chr3R	-	23768511	23773746
9980	Pbprp5	CG6641	chr2L	-	7496785	7497360
9992	CG12299	CG12299	chr2L	+	10737417	10740762
9994	tan	CG6586	chr3L	+	6048239	6049942
9995	CG10189	CG10189	chr2L	-	19491643	19492938
10003	CycB	CG3510	chr2R	-	18691027	18694437
10005	f	CG5424	chrX	+	17172696	17174997
10017	CG3558	CG3558	chr2L	+	2992972	2998614
10028	cpo	CG31243	chr3R	+	13769836	13841501
10046	CG11221	CG11221	chr2L	+	6742509	6755686
10048	CG15715	CG15715	chr3L	-	15828978	15830544
10054	CG34455	CG34455	chr3L	+	9353458	9355142
10058	lack	CG4943	chr2R	+	13480303	13491489
10065	CG13599	CG13599	chr3R	+	19757388	19758450
10071	Zasp52	CG30084	chr2R	-	11650070	11704420
10072	CG7261	CG7261	chr2L	+	2147585	2151664
10076	CG15916	CG15916	chrX	+	15784610	15785580
10083	CG5355	CG5355	chr2L	-	10410537	10413432
10085	CG5871	CG5871	chr3R	+	17044833	17048572
10089	CG31324	CG31324	chr3R	+	21932598	21955912
10094	CG6359	CG6359	chr3R	+	8453784	8455783
10095	Atpalpha	CG5670	chr3R	+	16774510	16783468
10096	CG2310	CG2310	chr3R	-	25317246	25319235
10099	CG11927	CG11927	chr2L	+	4847788	4849499
10103	Su(var)2-HP2	CG12864	chr2R	-	10494659	10505577
10110	CG12301	CG12301	chr3L	+	15573915	15576473
10111	homer	CG11324	chr2L	-	6720395	6723281
10118	CG14718	CG14718	chr3R	+	7526441	7528442
10128	Crag	CG12737	chrX	+	8486069	8495264
10129	CG10984	CG10984	chr3L	+	12743221	12746502
10134	Rgl	CG8865	chr3L	-	13899995	13913061
10150	CG14710	CG14710	chr3R	+	7445834	7447450
10153	CG18213	CG18213	chr3R	-	12862116	12865924
10155	RpS24	CG3751	chr2R	-	18528026	18528919
10160	CG9086	CG9086	chrX	-	16850980	16862625
10169	CG1663	CG1663	chr2R	+	5724576	5725915
10173	Nup44A	CG8722	chr2R	+	3876096	3878789
10176	dome	CG14226	chrX	-	19570090	19577544
10178	CG3589	CG3589	chr2R	+	20671063	20673073
10186	CG5002	CG5002	chr2R	+	13637803	13640719
10193	Es2	CG1474	chrX	+	8355510	8357418
10195	A16	CG9933	chr2L	-	13019575	13021320
10196	RpII33	CG7885	chr2L	+	13833350	13834306
10202	Mekk1	CG7717	chr3R	-	14565832	14569306
10208	CG9175	CG9175	chr2L	-	6096695	6098935
10221	CG11266	CG11266	chr2L	+	7032726	7037620
10222	RpS19a	CG4464	chrX	+	16531932	16532953
10226	His4r	CG3379	chr3R	+	10451510	10452336
10235	Glycogenin	CG9480	chr2R	+	17087992	17100474
10238	Su(var)3-9	CG6476	chr3R	-	11085584	11089159
10239	Gclc	CG2259	chrX	-	7996613	8010133
10241	CG7600	CG7600	chr3L	+	11203908	11207197
10242	CG10445	CG10445	chr3R	-	3742321	3745921
10261	CG1092	CG1092	chr3R	+	92678	94166
10263	CG13742	CG13742	chr2R	-	4972098	4975089
10268	RpS27A	CG5271	chr2L	+	10408358	10410467
10272	s-cup	CG30044	chr2R	+	8383030	8388972
10274	CG2469	CG2469	chr3L	+	1307549	1311812
10279	CG3590	CG3590	chr3R	-	12844502	12846810
10281	CG7376	CG7376	chr3L	+	6167377	6171877
10283	fzy	CG4274	chr2L	+	16310959	16313097
10290	CG3077	CG3077	chr2L	-	2764067	2765582
10291	CG3967	CG3967	chr3L	-	9407938	9419777
10297	CG14230	CG14230	chrX	+	19598179	19600375
10298	CG16941	CG16941	chr3R	-	12825101	12828077
10301	CG6767	CG6767	chr3L	-	9676676	9689793
10313	CG5953	CG5953	chr2L	-	16509120	16532850
10316	CG14079	CG14079	chr3L	+	19091155	19092130
10323	TfIIA-S	CG5163	chr3R	-	19716110	19716735
10326	crc	CG8669	chr2L	+	21310870	21312823
10331	Tina-1	CG2803	chr2R	-	20828148	20829932
10340	CG8602	CG8602	chr3L	-	7319373	7321876
10343	CG40191	CG40191	chr2RHet	+	391029	392804
10349	NetB	CG10521	chrX	-	14612944	14643403
10351	CG3321	CG3321	chr3R	+	10152808	10153473
10354	CG4042	CG4042	chr3L	-	20763243	20764181
10355	CG15484	CG15484	chr2L	-	12706909	12707623
10362	kdn	CG3861	chrX	+	6246319	6255226
10365	CG5800	CG5800	chrX	+	17530357	17533038
10367	Ddx1	CG9054	chr3L	+	22256502	22259124
10368	KP78a	CG6715	chr3R	-	7172014	7178874
10373	CG4692	CG4692	chr2R	-	20486611	20487310
10376	CG6876	CG6876	chr3L	+	15152211	15154238
10378	TepIV	CG10363	chr2L	+	19549694	19556455
10388	Xrp1	CG17836	chr3R	+	14740663	14744010
10397	RpL29	CG10071	chr2R	+	17181274	17181909
10398	CG15912	CG15912	chrX	+	4443094	4443990
10402	CG10778	CG10778	chrX	-	7825762	7827335
10405	CG11699	CG11699	chrX	+	11464673	11465445
10410	unc-5	CG8166	chr2R	+	11237638	11255807
10411	mld	CG34100	chr3R	+	20411375	20449621
10412	Npc2b	CG3153	chr3R	+	9916496	9918149
10415	MAN1	CG3167	chr2R	+	19921816	19924231
10416	Hus1-like	CG2525	chr3R	-	634084	637783
10424	alc	CG8057	chr2R	-	5022880	5025406
10434	CG1620	CG1620	chr2R	-	3381517	3383830
10437	regucalcin	CG1803	chrX	+	11906432	11908458
10438	regucalcin	CG1803	chrX	+	11908458	11909523
10444	CG9164	CG9164	chrX	-	15274661	15278045
10451	CG15436	CG15436	chr2L	+	4463630	4465075
10453	Sema-1b	CG6446	chr2R	-	13566760	13571000
10457	l(3)07882	CG5824	chr3R	-	13362649	13365614
10460	CG4980	CG4980	chr3R	-	23746995	23748055
10466	WDR79	CG9226	chr2L	-	6125889	6127649
10468	l(2)03709	CG15081	chr2R	+	14706987	14709344
10470	CG14184	CG14184	chr3L	-	20020919	20022080
10471	CG11534	CG11534	chr3L	+	12125291	12126936
10472	CG5118	CG5118	chr2L	-	1170752	1172641
10474	CG14939	CG14939	chr2L	-	11810092	11813775
10476	CG13014	CG13014	chrX	+	16481921	16482969
10477	usnp	CG11173	chr2R	-	19731006	19732268
10481	CG17486	CG17486	chr2R	+	506544	508338
10489	CG8801	CG8801	chr2R	-	5283862	5286234
10508	CG15877	CG15877	chr3L	-	2376484	2377552
10511	stj	CG12295	chr2R	+	9692965	9707080
10517	CG3271	CG3271	chr2R	+	2561118	2562566
10522	CG32576	CG32576	chrX	-	16179986	16182563
10533	CG33169	CG33169	chr3L	+	22856959	22857596
10543	Arf102F	CG11027	chr4	+	1144820	1145807
10544	CG3570	CG3570	chr2R	+	20491147	20492194
10550	Yippee	CG1989	chrX	-	13279947	13281405
10552	CG10882	CG10882	chr2L	-	2231777	2236839
10571	CG16965	CG16965	chr2L	+	11981592	11984250
10574	CG30115	CG30115	chr2R	-	14441624	14499280
10585	CG30046	CG30046	chr2R	+	8201624	8204736
10596	JTBR	CG1935	chr3L	-	1802008	1802850
10601	CG15432	CG15432	chr2L	+	4442396	4442985
10609	B52	CG10851	chr3R	+	9487059	9492613
10620	Unc-76	CG3981	chrX	+	1974658	1987129
10625	CG42389	CG42389	chr2L	+	16601913	16662012
10629	CG8892	CG8892	chr2L	-	4979536	4981280
10635	p115	CG1422	chrX	+	7788092	7790819
10636	CG2807	CG2807	chr2L	+	568347	572650
10638	CG15646	CG15646	chrX	-	15562095	15563463
10652	CG8833	CG8833	chr3L	-	13918985	13922032
10656	vig	CG4170	chr2L	-	15064198	15067972
10658	Cad86C	CG42601	chr3R	+	6652801	6674235
10659	Rac2	CG8556	chr3L	-	7426992	7428286
10660	l(3)87Df	CG7620	chr3R	+	8856675	8857317
10666	CG41378	CG41378	chr2RHet	-	1545386	1621676
10671	CG42637	CG42637	chr3L	-	19712627	19786659
10685	TfIIB	CG5193	chr2L	+	10431338	10432999
10695	CG31650	CG31650	chr2L	-	5040648	5043157
10698	CG13551	CG13551	chr2R	-	19265383	19270912
10700	CG31817	CG31817	chr2L	-	16330623	16337807
10717	betaTub97EF	CG4869	chr3R	-	23792730	23814104
10721	Gclm	CG4919	chr3R	-	18510728	18512162
10733	kuz	CG7147	chr2L	+	13550143	13638238
10746	RpL31	CG1821	chr2R	+	5474704	5475505
10751	RpS15Aa	CG2033	chrX	-	13229806	13231665
10766	yellow-f	CG18550	chr3R	-	8817171	8818946
10772	Atg1	CG10967	chr3L	-	12778231	12798170
10778	Rat1	CG10354	chr2L	+	6908095	6911432
10780	pcs	CG7761	chr2R	+	10868774	10878841
10818	atl	CG6668	chr3R	+	20451422	20460436
10824	CG13827	CG13827	chr3R	+	19084144	19086324
10825	Ssb-c31a	CG8396	chr2L	+	8211360	8211938
10831	bib	CG4722	chr2L	+	9984650	9995545
10833	CG6236	CG6236	chr3R	-	11151039	11153919
10835	eIF4E-6	CG1442	chr3R	-	24852161	24852846
10845	CG12713	CG12713	chr3L	+	15825561	15827043
10846	CG10326	CG10326	chr3R	+	12469473	12470887
10847	RpL18	CG8615	chr3L	-	7233294	7234443
10848	Nrx-IV	CG6827	chr3L	+	12139621	12150106
10856	CG32276	CG32276	chr3L	-	3197860	3199020
10857	Lk6	CG17342	chr3R	-	7578506	7590156
10859	MCPH1	CG42572	chr2R	-	7783499	7791401
10866	alpha-Man-IIb	CG4606	chr3R	+	11629974	11649840
10874	Myt1	CG32417	chr3L	-	5770572	5772687
10875	l(3)04053	CG11238	chr3L	-	22731696	22734467
10876	CG12006	CG12006	chr3L	+	3811265	3813958
10877	chrb	CG7533	chr3L	+	11480657	11490429
10881	CG10184	CG10184	chr3R	-	19428224	19431209
10906	Ndg	CG12908	chr2R	+	6201401	6209405
10907	nudC	CG9710	chr3L	+	16801541	16812642
10908	Ef1beta	CG6341	chr2R	+	12755736	12756681
10911	pes	CG7228	chr2L	-	7987113	7994182
10917	DNApol-alpha73	CG5923	chr3R	+	23064955	23066952
10920	Pdsw	CG8844	chr2L	+	3466185	3467326
10921	AGO3	CG40300	chr3L	+	23547689	23549026
10924	CG7220	CG7220	chr2R	+	6619071	6620208
10928	CG42640	CG42640	chr2R	+	18952296	18954706
10938	Atg2	CG1241	chr3L	+	2774342	2780688
10939	CG9547	CG9547	chr2L	-	6492972	6494527
10940	vsg	CG16707	chr3L	+	9707435	9710816
10943	CG2182	CG2182	chr3R	-	1481952	1485630
10946	l(1)G0289	CG2221	chrX	-	10251203	10260292
10950	UGP	CG4347	chr3L	-	9350880	9351970
10952	CG8235	CG8235	chr2R	-	4814519	4815595
10953	CG9328	CG9328	chr2L	+	20797717	20814050
10955	l(1)1Bi	CG6189	chrX	+	523819	527666
10957	Fmr1	CG6203	chr3R	-	5929822	5935710
10959	CD98hc	CG2791	chr3R	-	3800128	3803458
10962	CG30033	CG30033	chr2R	+	7180033	7181098
10966	CG10262	CG10262	chr2L	-	19583026	19583982
10968	Psc	CG3886	chr2R	-	8853815	8868494
10972	Gapdh2	CG8893	chrX	+	15762247	15763694
10978	Ef2b	CG2238	chr2L	-	21678097	21682112
10979	Drip	CG9023	chr2R	-	7299447	7317144
10992	RpL40	CG2960	chr2L	+	4227710	4228563
10997	CG18619	CG18619	chr2L	+	10264160	10265229
10998	CG1516	CG1516	chr2R	-	5738208	5748262
11000	CG8740	CG8740	chr2R	+	4623316	4647095
11001	CG5840	CG5840	chr3R	+	13361430	13362858
11004	CG8036	CG8036	chr3R	+	4495344	4499453
11007	CG12391	CG12391	chr2R	-	7035102	7037540
11008	HP5	CG1745	chrX	+	11348876	11350656
11012	CG30296	CG30296	chr2R	+	16905284	16912423
11017	Cp190	CG6384	chr3R	-	11096146	11100913
11018	CkIIalpha-i1	CG6215	chr3L	+	15810111	15811714
11020	HPS	CG12855	chr2R	+	10742959	10745005
11022	scb	CG8095	chr2R	+	11136289	11140160
11024	scb	CG8095	chr2R	+	11140160	11146003
11029	CG5013	CG5013	chr3R	+	11875406	11876415
11031	CG34163	CG34163	chr2L	+	11988266	11988801
11035	CG7785	CG7785	chr3R	+	13847326	13849413
11042	rev7	CG2948	chr3R	+	1414630	1415261
11044	pho	CG17743	chr4	-	1193094	1202221
11046	Pxn	CG12002	chr3L	-	2601450	2630064
11054	Sry-beta	CG7938	chr3R	+	25865446	25866753
11057	CG7470	CG7470	chr3L	+	21965150	21975893
11059	U2af38	CG3582	chr2L	-	293337	294673
11060	SP71	CG17131	chrX	+	72458	96056
11063	Nhe1	CG12178	chr2L	-	103962	106729
11066	CG2003	CG2003	chr3R	+	27812673	27816638
11067	CG2003	CG2003	chr3R	+	27803849	27812673
11069	CG16838	CG16838	chr3L	+	16125186	16129789
11077	CG9338	CG9338	chr2L	+	20865217	20867311
11084	CG5446	CG5446	chr2L	-	12426942	12427661
11085	pim	CG5052	chr2L	+	10363012	10364105
11087	Nop60B	CG3333	chr2R	+	20062392	20072393
11090	shg	CG3722	chr2R	-	16938107	16944698
11098	CG32091	CG32091	chr3L	+	11624550	11636004
11101	MED7	CG31390	chr3R	-	6585793	6586686
11103	ORMDL	CG14577	chr3L	+	21628445	21629351
11106	eater	CG6124	chr3R	-	22921589	22925430
11109	CG14207	CG14207	chrX	+	19499240	19505226
11111	RpS13	CG13389	chr2L	-	8363692	8364593
11112	Madm	CG1098	chr3R	+	1568245	1571789
11114	lic	CG12244	chrX	+	12985182	12988026
11120	CG6522	CG6522	chr2R	-	13353379	13356681
11122	CycG	CG11525	chr3R	-	27435600	27436675
11123	Pect	CG5547	chr2L	+	13203739	13210848
11126	CG11208	CG11208	chr2R	-	16130256	16132890
11128	Abi	CG9749	chr3R	-	9944982	9948101
11133	su(Hw)	CG8573	chr3R	-	10130177	10134285
11137	vari	CG9326	chr2L	-	20788659	20794141
11141	CG5321	CG5321	chrX	+	14573589	14574964
11145	ben	CG18319	chrX	+	13890440	13893838
11147	twin	CG31137	chr3R	-	20023311	20047674
11151	PHGPx	CG12013	chr3L	+	3326302	3328626
11155	CG10702	CG10702	chr2L	-	19065272	19069850
11157	CG7650	CG7650	chr3L	-	15602554	15603450
11158	CG5245	CG5245	chr3R	+	8255304	8256960
11167	Scgdelta	CG14808	chrX	-	1639911	1648096
11172	CG32441	CG32441	chr3L	+	21567662	21568974
11178	PpV	CG12217	chrX	-	6265092	6266946
11183	CG18557	CG18557	chr2L	-	2844601	2845738
11185	RpL9	CG6141	chr2L	-	11002833	11004152
11187	CG9062	CG9062	chr2R	-	7167982	7171446
11211	pix	CG5651	chr3L	-	8965160	8967833
11214	CG10641	CG10641	chr2L	-	18977748	18987276
11224	CG14814	CG14814	chrX	-	1756168	1759888
11225	CG2371	CG2371	chrX	-	11571377	11572584
11226	fend	CG12664	chrX	-	9019165	9029066
11232	CG5815	CG5815	chr3R	+	22938296	22940862
11234	ttk	CG1856	chr3R	+	27550699	27558117
11235	fu	CG6551	chrX	+	18551847	18555263
11243	CG1142	CG1142	chr3R	-	3298176	3299464
11247	CG14667	CG14667	chr3R	+	1200760	1202183
11250	hdc	CG15532	chr3R	+	26103656	26187891
11251	mRpS7	CG5108	chr2L	+	10386659	10387524
11255	SMC1	CG6057	chr3R	+	19884017	19888538
11257	CG5903	CG5903	chr3R	-	11971397	11972445
11266	CG11454	CG11454	chr2L	+	143338	144227
11271	Su(z)2	CG3905	chr2R	+	8884006	8884628
11274	Surf4	CG6202	chr3R	-	11169375	11171880
11276	pirk	CG15678	chr2R	-	17548472	17549768
11277	su(f)	CG17170	chrXHet	+	76337	80010
11278	CG1298	CG1298	chr2R	+	1559278	1560302
11282	SpdS	CG8327	chr3R	+	5457434	5459395
11287	amon	CG6438	chr3R	-	22523418	22539850
11288	Uch-L3	CG3431	chr3L	-	9468819	9470060
11292	SMC2	CG10212	chr2R	-	10736094	10740115
11295	CG14709	CG14709	chr3R	+	7394952	7401659
11298	Prosap	CG30483	chr2R	-	9948984	10028400
11300	Rtf1	CG10955	chr2R	+	18262597	18265352
11304	nkd	CG11614	chr3L	-	18996832	19038546
11317	Kdm4B	CG33182	chr2R	-	9073242	9085836
11322	CG31223	CG31223	chr3R	+	16656892	16658186
11337	CG2926	CG2926	chr3R	-	1405866	1414031
11340	ScpX	CG17320	chr2L	+	18831281	18833630
11345	CG18445	CG18445	chr2R	-	5923268	5936121
11348	Gal	CG9092	chr2L	-	6003574	6006826
11350	CG16817	CG16817	chr3R	+	5503708	5505383
11354	scny	CG5505	chr3L	+	5762233	5768948
11358	CG6327	CG6327	chr3L	-	11029458	11039738
11367	Rgk1	CG9811	chr2R	-	15199898	15212995
11372	zetaCOP	CG3948	chr3L	-	16664764	16666632
11380	CG5708	CG5708	chr2L	-	10224664	10226779
11382	tud	CG9450	chr2R	+	17070827	17079903
11390	CG14089	CG14089	chr3L	-	19273226	19273900
11397	CG8461	CG8461	chr3R	-	10338358	10339354
11409	CG1673	CG1673	chrX	+	13290936	13295262
11412	CG11248	CG11248	chr3L	+	21673156	21676331
11422	CG11583	CG11583	chr3L	-	4281504	4282786
11424	CG15706	CG15706	chr2R	-	12110719	12118180
11430	CG7456	CG7456	chr2L	-	10485535	10488603
11432	tok	CG6863	chr3R	+	20545780	20574855
11435	ImpL2	CG15009	chr3L	-	4227294	4236162
11446	CG5835	CG5835	chr3R	-	14974354	14979402
11447	CG6961	CG6961	chrX	-	18680175	18682200
11451	BtbVII	CG11494	chr3L	+	3148658	3154817
11454	RpII140	CG3180	chr3R	+	9951532	9955548
11459	mus81	CG3026	chrX	+	835125	837262
11460	CG6454	CG6454	chr3R	+	20174915	20181960
11461	Tif-IA	CG3278	chr2L	+	22249904	22258260
11463	CG33969	CG33969	chr3L	-	20384785	20386607
11466	Brca2	CG30169	chr2R	+	20413746	20417104
11469	Grip	CG14447	chrX	+	5860314	5880729
11476	CG6907	CG6907	chr2L	+	5524268	5525809
11478	hoip	CG3949	chr2L	+	9699840	9700459
11486	CG5885	CG5885	chr2L	-	9917221	9918168
11490	CG3534	CG3534	chr3R	+	12822226	12825172
11491	Tsp42Ee	CG10106	chr2R	+	2899764	2905869
11493	CG2219	CG2219	chr4	-	198058	199985
11497	DNApol-eta	CG7143	chr3L	-	21931723	21934885
11500	Hr39	CG8676	chr2L	+	21237252	21259675
11504	CG15653	CG15653	chr2R	-	16947404	16948046
11516	Pde8	CG5411	chr2R	+	19545094	19547028
11517	beta-Spec	CG5870	chrX	+	17551406	17563270
11523	CG6693	CG6693	chr3R	-	7045983	7047216
11527	CG5235	CG5235	chr3L	-	16080729	16083476
11530	Spt-I	CG4016	chr2R	+	9056056	9058249
11533	mol	CG4482	chr2L	-	14975747	14997556
11535	CG31381	CG31381	chr3R	+	20702821	20704507
11552	RpA-70	CG9633	chr3R	-	4087842	4090164
11555	Pole2	CG10489	chr3L	-	5888785	5890480
11557	CG16868	CG16868	chr2R	-	16169134	16174581
11571	mei-P22	CG14827	chr3L	+	7237340	7238483
11573	CG6891	CG6891	chrX	+	18669267	18675378
11578	tim	CG3234	chr2L	-	3493986	3507216
11579	Spase18-21	CG2358	chr3R	+	2483605	2485165
11583	Scp2	CG14904	chr3R	-	12400259	12409382
11586	Prx6005	CG3083	chr2L	-	2877091	2878227
11596	CG3308	CG3308	chr3R	-	17096800	17099537
11598	smi35A	CG4551	chr2L	-	14184478	14234122
11603	RluA-1	CG31719	chr2L	-	10463340	10474347
11605	mars	CG17064	chr2R	+	9390456	9393516
11611	CG14967	CG14967	chr3L	-	3210992	3218923
11614	CG6685	CG6685	chr3L	-	9960308	9961434
11623	CG6084	CG6084	chr3L	-	11613635	11616812
11625	BRWD3	CG31132	chr3R	+	20144724	20154341
11631	CG13550	CG13550	chr2R	+	19254408	19258984
11632	CG8481	CG8481	chr3R	+	5593565	5595749
11636	CG34371	CG34371	chr2R	-	19050535	19091494
11641	NAT1	CG3845	chr2R	+	8803514	8810745
11651	Fbxl4	CG1839	chrX	-	14128439	14131912
11656	Dcr-1	CG4792	chr3R	-	18559727	18566844
11660	Use1	CG14181	chr3L	-	9128805	9130301
11661	CG12717	CG12717	chrX	-	12654911	12657669
11662	CG7739	CG7739	chr3L	-	15553833	15556128
11668	CG32267	CG32267	chr3L	-	3471543	3472114
11691	mthl3	CG6530	chr2R	-	13336038	13340099
11694	spas	CG5977	chr3R	+	19864010	19867573
11697	Klp31E	CG5300	chr2L	+	10414019	10418991
11704	CG5888	CG5888	chr2L	-	16400169	16448465
11705	Tab2	CG7417	chr2R	+	15180053	15191529
11708	Nup160	CG4738	chr2L	+	11123796	11129335
11712	Ndc80	CG9938	chrX	-	13503698	13506025
11717	MESR6	CG6818	chr3L	+	19085775	19087860
11718	Syb	CG12210	chr2R	-	6136940	6139914
11723	NFAT	CG11172	chrX	+	13518793	13557690
11728	CG7049	CG7049	chr3L	-	175112	176168
11729	sno	CG1903	chrX	-	13089532	13105693
11730	Gr32a	CG14916	chr2L	+	11114183	11115755
11735	CG6752	CG6752	chr3R	-	11016272	11021828
11737	Atf-2	CG30420	chr2R	+	20757631	20759032
11739	mRpL14	CG14048	chrX	-	2238028	2238701
11740	CG12538	CG12538	chr3R	-	9348673	9349257
11745	CG10133	CG10133	chr3L	-	13442287	13443379
11754	CG4259	CG4259	chr2L	-	2128215	2129233
11770	wdp	CG3413	chr2R	-	18185718	18198811
11771	wdp	CG3413	chr2R	-	18198811	18199440
11782	tsu	CG8781	chr2R	+	4998306	4999087
11797	Atg7	CG5489	chr2R	-	14507961	14512510
11799	Ggamma30A	CG3694	chr2L	+	9253037	9291798
11808	CSN7	CG2038	chr2R	+	4308526	4316089
11813	CG11839	CG11839	chr3R	+	20895628	20896603
11816	Rpt4	CG3455	chrX	-	6183501	6185255
11819	fz	CG17697	chr3L	+	14267447	14326917
11821	MED27	CG1245	chr3R	+	1480867	1482060
11824	chrw	CG3870	chr2R	-	19407362	19410994
11827	RpL34b	CG9354	chr3R	-	5226033	5226940
11829	cul-4	CG8711	chr2R	-	3989765	3993819
11830	qtc	CG14039	chr2L	+	5060817	5070653
11834	CG9684	CG9684	chr3R	-	4185680	4188257
11846	CG10365	CG10365	chr3R	+	19549056	19554105
11862	eRF1	CG5605	chr3L	+	20341457	20346229
11865	CG16972	CG16972	chr2L	-	13197092	13203291
11872	Dmn	CG8269	chr2R	+	4779345	4780844
11874	cwo	CG17100	chr3R	+	6213984	6226072
11875	CG31523	CG31523	chr3R	-	291139	297321
11885	Tcp-1zeta	CG8231	chrX	+	15640701	15643006
11890	CG31635	CG31635	chr2L	-	6634549	6649110
11896	CG4004	CG4004	chrX	+	12638499	12639362
11898	roX2	CR32665	chrX	+	11473098	11474206
11900	CG8273	CG8273	chr3R	+	5403765	5406947
11901	CalpA	CG7563	chr2R	+	15312624	15316555
11904	Shroom	CG34379	chr2R	+	10219889	10239312
11911	Gr77a	CG32433	chr3L	-	20730669	20732638
11912	PyK	CG7070	chr3R	+	18193263	18198464
11913	Prp18	CG6011	chr3R	-	14855690	14856995
11914	smt3	CG4494	chr2L	-	6966776	6967590
11922	CG40228	CG40228	chr3LHet	-	2188916	2190694
11929	Snr1	CG1064	chr3R	+	1296667	1298476
11938	Rpt3R	CG9475	chr3R	-	5580455	5581920
11940	Rpn2	CG11888	chr3R	+	24979293	24982981
11941	CG2875	CG2875	chrX	-	3465754	3467628
11951	CG10903	CG10903	chr3R	+	3856551	3857867
11960	Trim9	CG31721	chr2L	+	10544884	10627374
11961	lea	CG5481	chr2L	-	1380086	1420449
11962	Hop	CG2720	chr2L	+	295124	297413
11969	Mat89Bb	CG6814	chr3R	+	12089998	12092632
11972	Syx4	CG2715	chrX	-	2633120	2638102
11979	Tbh	CG1543	chrX	+	7889616	7920567
11980	CG7718	CG7718	chr3R	-	14569785	14571711
11988	sdk	CG5227	chrX	+	580873	643529
11989	Thiolase	CG4581	chr2R	-	19754124	19756115
11990	eIF-4a	CG9075	chr2L	+	5981766	5982601
11994	CG9904	CG9904	chrX	+	2513915	2516173
11998	CG8765	CG8765	chr3L	-	19677038	19680450
12002	RpL7	CG4897	chr2L	+	10201107	10202145
12003	CG34231	CG34231	chr2R	+	7873508	7874219
12008	Rab5	CG3664	chr2L	-	2359546	2364937
12013	CG12321	CG12321	chr3R	-	14013527	14014394
12014	CG5343	CG5343	chr2L	-	10429920	10430914
12021	brm	CG5942	chr3L	-	15963184	15975969
12025	CHES-1-like	CG12690	chrX	-	7590737	7598995
12033	CG2264	CG2264	chr2R	+	5940048	5944339
12039	alphaCop	CG7961	chr3L	-	1641066	1645197
12041	CG13907	CG13907	chr3L	-	877281	881894
12042	CG11874	CG11874	chr3R	-	24934771	24938542
12051	CG5973	CG5973	chr2L	+	7440851	7445269
12058	vls	CG10728	chr2L	-	20064255	20065689
12061	CG33672	CG33672	chr2R	-	8521668	8523583
12064	CG8632	CG8632	chr2R	+	8540315	8543248
12066	Jupiter	CG31363	chr3R	-	7416108	7445625
12070	Noa36	CG10009	chr3R	-	24423780	24425019
12074	CG31976	CG31976	chr2L	-	138384	140966
12077	Pde1c	CG42325	chr2L	-	11829403	11842226
12079	l(2)37Cd	CG10563	chr2L	+	19127262	19129326
12082	Top2	CG10223	chr2L	-	19447362	19453482
12090	vir-1	CG31764	chr2L	-	12421860	12423432
